mol_wt,logp,h_donors,h_acceptors,tpsa,smiles
1.2008734884776437,1.0761205431855512,0.943661825308112,0.3162506226686697,1.2551395912428,CCOc1cccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12
-0.24748248786920124,-0.18795560611367476,0.943661825308112,-0.11003250255557723,1.1395286519201695,O=C(O)c1nc(-c2ccccc2)oc1Cc1ccc(OP(=O)(O)O)cc1
-0.09525479056052727,1.2527317061831549,0.943661825308112,-0.9625987530040712,-0.7676942872970961,NCCCNCCCNC(CCCC1CCCCC1)CCCC1CCCCC1
0.8054993975348769,-0.5065867720321794,-0.4034011094072929,-1.815165003452565,-1.267800989769015,C[N+](C)(C)CCNC(=O)/C=C/CCCCCCCCCC=C(Br)Br.[Cl-]
-1.2887526444043254,-0.8827979862080368,-1.0769325767649953,-0.11003250255557723,-0.1014415544996636,O=C(Cn1ccnc1[N+](=O)[O-])c1ccc(F)cc1
-1.2130889291938247,-1.737117690970237,0.27013035795040957,-0.5363156277798242,-0.4883210483566343,CN(C)[C@@H]1CO[C@H](CNC(=O)CC(C)(C)C)[C@H]1O
-0.87332490205548,0.17278231794059076,0.943661825308112,-0.9625987530040712,-0.710246377241933,CCCCCCCCCCCCCC[C@@H]1N[C@H](CO)[C@@H]1O
-0.8382227527655953,-2.08577890078326,-1.0769325767649953,-0.9625987530040712,-0.7231185230634218,Cn1c(-c2ccc([N+](=O)[O-])cc2)[n+](C)c2ccccc21.[Cl-]
1.0181771255853524,0.18696167439347872,-1.0769325767649953,-0.5363156277798242,-0.10215667371196857,CCCN(CCC)C(=O)C1CCCN(S(=O)(=O)c2cc(Br)cc3c2N(C(=O)CC)CC3)C1
-0.8088112813252949,-2.2753940971513447,0.943661825308112,1.5950999983414105,1.1025808259510814,C=CCO[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
-0.6922143303781662,-0.36921414753804216,0.27013035795040957,-0.11003250255557723,-0.27950623836359273,CSC1(C)C(=O)Nc2ccc(C3=NNC(=O)SC3C)cc21
-0.41163665660718757,-0.5017237379939646,1.6171932926658144,-0.11003250255557723,0.712125736032586,Cc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]nc(OCCO)c12
0.6795281078950408,0.023645679841815124,0.27013035795040957,1.1688168731171635,1.3557330271070285,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(C4CCC4)nc3)n2)CCN(C(=O)OCC(F)F)CC1
0.1341150418934425,0.042849812041505515,-0.4034011094072929,0.7425337478929166,0.6847128328942299,COc1ccc(Nc2ccc(S(=O)(=O)N3CCCCC3)cc2[N+](=O)[O-])cc1OC
-0.08928329551662592,-0.4653965502450832,-0.4034011094072929,0.7425337478929166,0.2501587248835968,COc1ccc2c(c1)C(=O)c1c-2n(CCCN)c(=O)c2cc(OC)c(OC)cc12
-1.4138071484980046,-1.509601020889682,-0.4034011094072929,-0.5363156277798242,-0.6322983831006946,CCC(=O)C(C)Oc1ccc2c(c1)B(O)OC2
0.14198618266362056,0.09778807905858693,0.27013035795040957,-0.5363156277798242,-0.020633083509205775,CS(=O)(=O)Nc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3
-0.047854500025317305,0.2658916281844582,-1.0769325767649953,0.7425337478929166,-0.5641236848609574,CCCCN1Cc2cc(OC)c3c(c2-c2c(cc(OC)c4c2OCO4)C1)OCO3
